,Entry Index,Avg Entry Price,PnL,Direction,Status,tick_volume,atr
675,2023-09-08 08:00:00,1.07136,1,Long,Closed,29,0.00015835611925103132
676,2023-09-08 08:45:00,1.072,1,Short,Closed,49,0.0001580712478415034
677,2023-09-08 10:10:00,1.07145,0,Long,Closed,232,0.0002619046499894963
678,2023-09-11 00:20:00,1.07121,0,Short,Closed,7,0.00021968537284177013
679,2023-09-11 06:40:00,1.0723,1,Long,Closed,92,0.00020734529555873436
680,2023-09-11 07:15:00,1.07244,0,Short,Closed,126,0.00019710014566289556
681,2023-09-11 08:55:00,1.07304,1,Long,Closed,124,0.00025795203796658125
682,2023-09-12 00:10:00,1.07465,1,Long,Closed,5,0.00020227434777993992
683,2023-09-12 01:05:00,1.07507,1,Short,Closed,16,0.00023677591337590103
684,2023-09-12 03:20:00,1.07462,1,Long,Closed,42,0.00011259886150918044
685,2023-09-12 04:25:00,1.07434,0,Short,Closed,122,0.0003756245383182867
686,2023-09-12 08:20:00,1.07397,0,Long,Closed,87,0.00017080939447299538
687,2023-09-13 00:05:00,1.07504,0,Short,Closed,21,0.0003834250231811942
688,2023-09-13 02:50:00,1.07568,1,Long,Closed,31,0.00016688340240219595
689,2023-09-13 03:20:00,1.0760399999999999,1,Short,Closed,87,0.0002314127668245984
690,2023-09-13 04:55:00,1.07574,0,Long,Closed,66,0.0002582821934075268
691,2023-09-13 08:20:00,1.07474,1,Short,Closed,60,0.0002159199207705375
692,2023-09-13 09:05:00,1.07397,1,Long,Closed,199,0.00024355694579406614
693,2023-09-13 10:50:00,1.07464,1,Short,Closed,170,0.0003977618252439977
694,2023-09-14 00:15:00,1.07289,1,Long,Closed,10,0.00012307989918957879
695,2023-09-14 01:05:00,1.07311,0,Short,Closed,42,0.00010088733884281017
696,2023-09-14 03:25:00,1.0733,1,Long,Closed,50,0.00014699447800258454
697,2023-09-14 03:40:00,1.07357,1,Short,Closed,82,0.00016513005399843844
698,2023-09-14 05:25:00,1.07353,1,Long,Closed,44,0.00024970142751961955
699,2023-09-14 06:25:00,1.07446,0,Short,Closed,71,0.00021913225151443423
700,2023-09-14 09:05:00,1.07476,0,Long,Closed,124,0.00017115364417470108
701,2023-09-15 00:10:00,1.06424,0,Long,Closed,23,0.00029354978057861866
702,2023-09-15 03:20:00,1.06403,1,Short,Closed,72,0.00018220286159710322
703,2023-09-15 04:40:00,1.06357,1,Long,Closed,93,0.00023745714710232528
704,2023-09-15 05:20:00,1.06404,0,Short,Closed,84,0.00027779698911279874
705,2023-09-18 00:50:00,1.06649,0,Short,Closed,5,0.00020416483119418716
706,2023-09-18 05:10:00,1.06645,1,Long,Closed,79,0.00019444178712793567
707,2023-09-18 05:40:00,1.0668,1,Short,Closed,49,0.0001794794245070777
708,2023-09-18 07:15:00,1.06657,1,Long,Closed,42,0.00013222645744626684
709,2023-09-18 07:35:00,1.06677,1,Short,Closed,17,0.00012736281370060828
710,2023-09-18 09:50:00,1.06632,1,Long,Closed,89,0.00025380198829703466
711,2023-09-19 00:10:00,1.06795,1,Long,Closed,29,0.0002704820889509669
712,2023-09-19 02:30:00,1.06927,1,Short,Closed,22,0.00013791553136328186
713,2023-09-19 04:00:00,1.06885,0,Long,Closed,135,0.000170022618540068
714,2023-09-20 01:55:00,1.06818,1,Short,Closed,12,0.00011069974162288075
715,2023-09-20 03:25:00,1.06813,1,Long,Closed,37,0.00011397169253809719
716,2023-09-20 03:45:00,1.06835,1,Short,Closed,46,0.00013785858784309411
717,2023-09-20 06:25:00,1.06827,0,Long,Closed,35,0.00017257003856395946
718,2023-09-20 08:45:00,1.06816,1,Short,Closed,53,0.0001412705832909678
719,2023-09-20 10:25:00,1.06785,1,Long,Closed,170,0.00034086696973866193
720,2023-09-21 01:10:00,1.06612,1,Short,Closed,47,0.00020936852476515083
721,2023-09-21 02:30:00,1.06536,0,Long,Closed,55,0.0001757781517427546
722,2023-09-21 05:20:00,1.06381,1,Short,Closed,48,0.00024842463167399926
723,2023-09-21 05:55:00,1.06241,1,Long,Closed,271,0.0003484236302761824
724,2023-09-21 06:55:00,1.06365,0,Short,Closed,63,0.0002595379955736664
725,2023-09-22 00:10:00,1.06584,1,Long,Closed,20,0.0002493498264954991
726,2023-09-22 01:40:00,1.06623,1,Short,Closed,16,0.0001415003955129049
727,2023-09-22 02:20:00,1.06608,0,Long,Closed,33,0.00011510381090233563
728,2023-09-22 04:15:00,1.06491,1,Long,Closed,186,0.00026189706526616766
729,2023-09-22 06:00:00,1.06481,0,Short,Closed,78,0.0002744114771719072
730,2023-09-22 09:15:00,1.06494,1,Long,Closed,155,0.00024891286715763276
731,2023-09-22 09:55:00,1.06593,1,Short,Closed,225,0.0003131719505329353
732,2023-09-22 10:40:00,1.06467,0,Long,Closed,360,0.0008618709534231975
733,2023-09-25 00:20:00,1.06507,1,Short,Closed,26,0.00021892246127956565
734,2023-09-25 01:10:00,1.06495,1,Long,Closed,68,0.00027280439249349395
735,2023-09-25 04:10:00,1.06501,1,Short,Closed,92,0.00019962094102858778
736,2023-09-25 04:55:00,1.06475,1,Long,Closed,68,0.00021464585983027045
737,2023-09-25 06:10:00,1.06491,1,Short,Closed,68,0.0001719704972677647
738,2023-09-25 07:15:00,1.06465,1,Long,Closed,22,0.00014005740461429974
739,2023-09-25 10:05:00,1.06471,1,Short,Closed,148,0.0002685103792853642
740,2023-09-26 00:35:00,1.05907,1,Long,Closed,5,0.00015984024427099952
741,2023-09-26 01:40:00,1.0595599999999998,1,Short,Closed,43,0.00015804818145190265
742,2023-09-26 03:15:00,1.05904,0,Long,Closed,71,0.00013756238468347052
743,2023-09-26 08:10:00,1.05894,1,Short,Closed,36,0.00018451134743769528
744,2023-09-26 08:35:00,1.05852,0,Long,Closed,88,0.00021170251183322421
745,2023-09-26 10:55:00,1.05873,0,Short,Closed,250,0.0004084060724338555
746,2023-09-27 00:10:00,1.05696,1,Long,Closed,15,0.00020089519158333454
747,2023-09-27 02:25:00,1.05709,1,Short,Closed,51,0.00013224201573086976
748,2023-09-27 02:55:00,1.057,0,Long,Closed,43,0.00015044974905598896
749,2023-09-27 04:45:00,1.05669,1,Short,Closed,145,0.00025706297694397067
750,2023-09-27 05:45:00,1.05629,0,Long,Closed,61,0.00023404390909667375
751,2023-09-27 09:00:00,1.05602,0,Short,Closed,157,0.00021821752013493037
752,2023-09-28 03:05:00,1.05081,0,Short,Closed,180,0.00016038084715198773
753,2023-09-28 06:10:00,1.05006,1,Long,Closed,43,0.00019790181858155657
754,2023-09-28 06:50:00,1.05041,1,Short,Closed,105,0.00018478719093358026
755,2023-09-28 07:20:00,1.04996,1,Long,Closed,86,0.00019406989704051593
756,2023-09-28 08:30:00,1.05076,1,Short,Closed,391,0.00018748973003431026
757,2023-09-28 10:05:00,1.05017,1,Long,Closed,415,0.0004154966621511053
758,2023-09-28 10:35:00,1.05109,0,Short,Closed,243,0.0004969632920728231
759,2023-09-29 00:15:00,1.0561,1,Long,Closed,9,0.00026696296122961265
760,2023-09-29 05:05:00,1.05771,0,Short,Closed,94,0.00024352437784929721
761,2023-09-29 08:50:00,1.05817,1,Long,Closed,128,0.00019440144181615926
762,2023-09-29 09:30:00,1.05861,0,Short,Closed,273,0.0003012049173145114
763,2023-10-02 00:15:00,1.05689,0,Long,Closed,61,0.00035377540435933586
764,2023-10-02 03:10:00,1.05644,0,Short,Closed,164,0.00022558361836113675
765,2023-10-02 09:10:00,1.05643,1,Long,Closed,214,0.00018204024619835775
766,2023-10-02 09:55:00,1.05789,1,Short,Closed,663,0.0003029549024078522
767,2023-10-03 00:15:00,1.04785,1,Long,Closed,21,0.00019176684108038574
768,2023-10-03 01:40:00,1.04804,1,Short,Closed,102,0.00015251752959231807
769,2023-10-03 02:10:00,1.0478900000000002,1,Long,Closed,80,0.00016571934638387608
770,2023-10-03 03:05:00,1.04784,1,Short,Closed,193,0.00019246517690630886
771,2023-10-03 03:20:00,1.04716,0,Long,Closed,168,0.0003225386274282554
772,2023-10-03 09:55:00,1.04747,0,Short,Closed,167,0.00035270976996226386
773,2023-10-04 00:00:00,1.04596,1,Long,Closed,4,0.0002398210880035534
774,2023-10-04 02:55:00,1.04685,1,Short,Closed,41,0.00013303873877162722
775,2023-10-04 04:50:00,1.04666,0,Long,Closed,79,0.000280393138573639
776,2023-10-04 07:50:00,1.04666,1,Short,Closed,102,0.0001912888547588649
777,2023-10-04 09:50:00,1.04593,1,Long,Closed,175,0.0002818343895502981
778,2023-10-04 10:30:00,1.04699,0,Short,Closed,253,0.0004199382998951162
779,2023-10-05 00:10:00,1.05056,1,Long,Closed,7,0.0002448832206962769
780,2023-10-05 02:45:00,1.05068,1,Short,Closed,100,0.00013590748184504932
781,2023-10-05 03:20:00,1.0506199999999999,1,Long,Closed,54,0.00015706596049573155
782,2023-10-05 04:30:00,1.05219,0,Short,Closed,169,0.0003008952221969412
783,2023-10-05 07:50:00,1.05224,1,Long,Closed,47,0.0001862647967713171
784,2023-10-05 08:40:00,1.05256,1,Short,Closed,120,0.00019190970447710725
785,2023-10-05 09:30:00,1.05141,1,Long,Closed,125,0.0002818395950676058
786,2023-10-06 00:10:00,1.05477,0,Long,Closed,30,0.00023337357210631622
787,2023-10-06 06:05:00,1.05448,1,Short,Closed,97,0.00020049112694877415
788,2023-10-06 07:05:00,1.05423,1,Long,Closed,40,0.00017087199330858223
789,2023-10-06 10:25:00,1.05446,0,Short,Closed,261,0.0003244050090241612
790,2023-10-09 00:55:00,1.05533,1,Long,Closed,88,0.0003640845878388261
791,2023-10-09 02:40:00,1.05646,1,Short,Closed,75,0.0003287724028224132
792,2023-10-09 04:50:00,1.05598,0,Long,Closed,73,0.00033370015716939315
793,2023-10-09 08:50:00,1.05546,1,Short,Closed,89,0.00021141421890606658
794,2023-10-09 10:05:00,1.05394,0,Long,Closed,370,0.00038740420120858885
795,2023-10-10 00:00:00,1.05596,1,Long,Closed,3,0.00018982664406356066
796,2023-10-10 01:50:00,1.05705,0,Short,Closed,20,0.0001455956338908838
797,2023-10-10 03:55:00,1.05752,1,Long,Closed,196,0.0002730923027477043
798,2023-10-10 04:35:00,1.05766,1,Short,Closed,241,0.00031910758674167153
799,2023-10-10 06:10:00,1.05673,0,Long,Closed,138,0.0002709549000029834
800,2023-10-10 08:50:00,1.05644,0,Short,Closed,144,0.00020812009265803815
801,2023-10-11 02:35:00,1.06058,1,Short,Closed,16,0.00014442255063334443
802,2023-10-11 03:00:00,1.06043,1,Long,Closed,132,0.0001271997197825073
803,2023-10-11 03:55:00,1.06098,1,Short,Closed,87,0.00020627190493390847
804,2023-10-11 04:35:00,1.06023,1,Long,Closed,142,0.0002383160256839467
805,2023-10-11 08:45:00,1.06039,1,Short,Closed,89,0.00021472915304840702
806,2023-10-11 09:15:00,1.06021,1,Long,Closed,163,0.00023049629864262605
807,2023-10-11 09:40:00,1.06089,1,Short,Closed,213,0.00027895343497486957
808,2023-10-12 00:10:00,1.06184,1,Long,Closed,27,0.00033776501301743404
809,2023-10-12 01:40:00,1.06206,0,Short,Closed,38,0.00016714324397777873
810,2023-10-12 09:35:00,1.06293,1,Long,Closed,237,0.0002872748777451631
811,2023-10-12 09:55:00,1.06336,1,Short,Closed,212,0.00033328503184295975
812,2023-10-12 10:45:00,1.06245,0,Long,Closed,199,0.0003356650468610523
813,2023-10-13 01:10:00,1.05311,0,Short,Closed,46,0.0001416336556120561
814,2023-10-13 08:55:00,1.0545,1,Long,Closed,103,0.00017903754750972774
815,2023-10-13 10:40:00,1.05511,1,Short,Closed,279,0.0004220424655121437
816,2023-10-16 00:05:00,1.05088,1,Long,Closed,10,0.00021318812540466864
817,2023-10-16 00:30:00,1.05089,0,Short,Closed,32,0.00036327065851633446
818,2023-10-16 03:35:00,1.0517400000000001,1,Long,Closed,88,0.0002631342204368663
819,2023-10-16 04:25:00,1.05239,0,Short,Closed,88,0.00025946218227590543
820,2023-10-17 01:40:00,1.0558,0,Long,Closed,32,0.00012338575654226232
821,2023-10-17 03:25:00,1.05584,1,Short,Closed,62,0.000156216938173537
822,2023-10-17 04:25:00,1.05524,0,Long,Closed,78,0.00020382307831787067
823,2023-10-17 10:50:00,1.05536,1,Short,Closed,280,0.0003462498279782112
824,2023-10-18 00:10:00,1.05751,0,Long,Closed,20,0.00023642733386196115
825,2023-10-18 05:45:00,1.05739,0,Short,Closed,79,0.0002358174645587108
826,2023-10-18 10:15:00,1.05819,0,Long,Closed,317,0.0003281634964802946
827,2023-10-19 01:40:00,1.05381,1,Short,Closed,23,0.00012987134820842392
828,2023-10-19 03:35:00,1.05369,0,Long,Closed,152,0.00018953746559815794
829,2023-10-19 09:35:00,1.05342,1,Short,Closed,182,0.0002777790999652921
830,2023-10-20 01:40:00,1.05819,1,Short,Closed,32,0.0001633191173981564
831,2023-10-20 02:20:00,1.05792,1,Long,Closed,27,0.0001436597313866239
832,2023-10-20 03:10:00,1.05796,1,Short,Closed,126,0.00019466061125200353
833,2023-10-20 03:30:00,1.0576,0,Long,Closed,150,0.00021663556117158426
834,2023-10-20 06:05:00,1.0579,1,Short,Closed,93,0.0002077589334256555
835,2023-10-20 07:30:00,1.05742,1,Long,Closed,27,0.0001501247324292814
836,2023-10-20 08:45:00,1.05751,1,Short,Closed,84,0.0001756185285918701
837,2023-10-20 09:30:00,1.05691,1,Long,Closed,211,0.0002583321992636266
838,2023-10-23 00:05:00,1.05908,0,Short,Closed,8,0.00021421193344050256
839,2023-10-23 01:35:00,1.05911,0,Long,Closed,36,0.00019978477465607754
840,2023-10-23 10:05:00,1.0584,0,Short,Closed,229,0.00030197191251945377
841,2023-10-24 01:05:00,1.06699,0,Short,Closed,27,0.00019812778341743372
842,2023-10-24 10:55:00,1.06598,0,Long,Closed,215,0.0006072404085825789
843,2023-10-25 00:10:00,1.0591,1,Long,Closed,9,0.00021880605872716115
844,2023-10-25 02:00:00,1.05935,1,Short,Closed,59,0.0001299641220374823
845,2023-10-25 04:05:00,1.05935,1,Long,Closed,93,0.00019852437295478134
846,2023-10-25 04:25:00,1.05939,0,Short,Closed,59,0.00020923351249380073
847,2023-10-25 08:50:00,1.06006,0,Long,Closed,98,0.00015865556721179737
848,2023-10-26 00:05:00,1.0566,1,Long,Closed,10,0.00014436915410555995
849,2023-10-26 01:00:00,1.05678,1,Short,Closed,68,0.000125464382893611
850,2023-10-26 02:35:00,1.0564,1,Long,Closed,56,0.00014124435040072035
851,2023-10-26 03:20:00,1.05631,1,Short,Closed,100,0.00017412553488143994
852,2023-10-26 04:25:00,1.05609,0,Long,Closed,91,0.00020654426468591196
853,2023-10-27 03:25:00,1.05601,0,Long,Closed,53,0.00018746608612618465
854,2023-10-27 05:05:00,1.05607,1,Short,Closed,94,0.0002202336021886526
855,2023-10-27 09:45:00,1.05574,1,Long,Closed,177,0.00025321671646633543
856,2023-10-30 00:15:00,1.056,1,Long,Closed,28,0.00024551416074663465
857,2023-10-30 04:20:00,1.05607,1,Short,Closed,132,0.00023304938503407793
858,2023-10-30 06:35:00,1.05602,1,Long,Closed,56,0.00016020445701401897
859,2023-10-30 08:00:00,1.05611,1,Short,Closed,21,0.00012580640479773158
860,2023-10-30 08:25:00,1.05608,1,Long,Closed,40,0.00011981880216683592
861,2023-10-31 01:05:00,1.06154,0,Long,Closed,18,0.00013892632546711503
862,2023-10-31 08:35:00,1.05979,0,Short,Closed,74,0.00019194669311624877
863,2023-11-01 00:15:00,1.05751,1,Long,Closed,9,0.00022550389884079948
864,2023-11-01 01:55:00,1.05793,1,Short,Closed,38,0.00014607607205437606
865,2023-11-01 03:55:00,1.05738,0,Long,Closed,89,0.0001955944194522071
866,2023-11-01 09:15:00,1.05711,1,Short,Closed,82,0.00017949324244762784
867,2023-11-02 00:15:00,1.05684,1,Long,Closed,29,0.0004549946687363461
868,2023-11-02 01:30:00,1.05756,0,Short,Closed,33,0.0002959865717468875
869,2023-11-02 05:20:00,1.05971,1,Long,Closed,64,0.0002095543235778152
870,2023-11-02 06:30:00,1.06001,0,Short,Closed,26,0.00020010525561272593
871,2023-11-03 01:05:00,1.0621,1,Short,Closed,11,0.00024402064215958832
872,2023-11-03 02:00:00,1.06173,1,Long,Closed,34,0.00017270440651412123
873,2023-11-03 03:25:00,1.0619,0,Short,Closed,71,0.0001531260263185224
874,2023-11-03 10:15:00,1.06307,1,Long,Closed,107,0.0002057997601627837
875,2023-11-06 00:15:00,1.07249,1,Long,Closed,15,0.0002849278160669976
876,2023-11-06 02:05:00,1.07271,0,Short,Closed,98,0.00023042175493798818
877,2023-11-07 01:10:00,1.07212,1,Short,Closed,14,0.00017464146170268917
878,2023-11-07 02:20:00,1.07192,0,Long,Closed,44,0.00015691537701733484
879,2023-11-07 08:10:00,1.07084,1,Short,Closed,82,0.00017530099070179635
880,2023-11-07 08:35:00,1.07055,0,Long,Closed,74,0.00016309653481554992
881,2023-11-07 10:15:00,1.06976,1,Short,Closed,251,0.00028494166504052795
882,2023-11-08 00:25:00,1.06989,1,Short,Closed,93,0.0001656192029323134
883,2023-11-08 01:25:00,1.06971,0,Long,Closed,38,0.00014107055884197457
884,2023-11-08 04:35:00,1.0693,1,Short,Closed,76,0.00023896684846840596
885,2023-11-08 06:15:00,1.06892,1,Long,Closed,39,0.0001691684073770602
886,2023-11-08 07:15:00,1.06905,1,Short,Closed,48,0.00014941822953554529
887,2023-11-08 08:00:00,1.06862,0,Long,Closed,101,0.00015350229902146977
888,2023-11-09 00:10:00,1.0706,1,Long,Closed,121,0.0001740693713907354
889,2023-11-09 02:10:00,1.07064,1,Short,Closed,56,0.0001817501848331423
890,2023-11-09 02:45:00,1.0705,1,Long,Closed,28,0.00016692510907100842
891,2023-11-09 03:35:00,1.0708199999999999,0,Short,Closed,101,0.0001909418359480539
892,2023-11-09 05:05:00,1.0709,1,Long,Closed,53,0.00017406424663777895
893,2023-11-09 06:30:00,1.07096,1,Short,Closed,28,0.00014264297796871055
894,2023-11-09 07:45:00,1.0708199999999999,0,Long,Closed,51,0.00011447442332480632
895,2023-11-09 08:50:00,1.0708,1,Short,Closed,68,0.00016437973077346163
896,2023-11-09 09:30:00,1.07056,0,Long,Closed,106,0.00019261124029614778
897,2023-11-10 01:00:00,1.06701,1,Short,Closed,99,0.00017404731144710252
898,2023-11-10 06:05:00,1.06711,1,Long,Closed,30,0.0001577724782972472
899,2023-11-10 10:45:00,1.06755,0,Short,Closed,182,0.0003747371549196865
900,2023-11-13 00:10:00,1.06829,1,Long,Closed,30,0.0002019534117315954
901,2023-11-13 01:30:00,1.06882,1,Short,Closed,29,0.0001899062735698772
902,2023-11-13 03:05:00,1.06853,0,Long,Closed,96,0.0001684949751013935
903,2023-11-13 06:30:00,1.06877,1,Short,Closed,48,0.0001414237124642982
904,2023-11-13 07:15:00,1.0685,1,Long,Closed,79,0.00012741854775692146
905,2023-11-13 08:40:00,1.06884,0,Short,Closed,109,0.00016096869920319217
906,2023-11-13 10:30:00,1.06931,1,Long,Closed,217,0.00032044787789924176
907,2023-11-14 00:15:00,1.06978,1,Long,Closed,95,0.00022748202094663154
908,2023-11-14 01:55:00,1.07013,1,Short,Closed,38,0.00013396772964832597
909,2023-11-14 03:30:00,1.06958,1,Long,Closed,89,0.00015520117527963024
910,2023-11-14 04:30:00,1.06997,1,Short,Closed,115,0.00016278444319996476
911,2023-11-14 07:25:00,1.06939,1,Long,Closed,51,0.00013065798540367533
912,2023-11-14 08:40:00,1.06964,0,Short,Closed,85,0.00014361095732549206
913,2023-11-15 03:00:00,1.08696,1,Long,Closed,125,0.0002341451528257731
914,2023-11-15 05:05:00,1.08798,1,Short,Closed,137,0.00024679417291753874
915,2023-11-15 07:10:00,1.08781,0,Long,Closed,81,0.0001974480775643607
916,2023-11-16 00:30:00,1.0848,0,Short,Closed,181,0.00017757989467266302
917,2023-11-16 03:30:00,1.08461,0,Long,Closed,269,0.00023163964604529052
918,2023-11-16 07:35:00,1.08385,1,Short,Closed,49,0.00015575499761277592
919,2023-11-16 08:00:00,1.0838,1,Long,Closed,179,0.00018486291115429003
920,2023-11-16 10:05:00,1.08425,0,Short,Closed,333,0.00032869804486939167
921,2023-11-17 00:05:00,1.08457,0,Short,Closed,147,0.00022940012915146168
922,2023-11-17 02:35:00,1.08512,1,Long,Closed,69,0.00018305664333425237
923,2023-11-17 03:15:00,1.08529,1,Short,Closed,188,0.00022092367332941565
924,2023-11-17 04:55:00,1.08551,1,Long,Closed,130,0.0002185568702498134
925,2023-11-17 08:15:00,1.0854300000000001,1,Short,Closed,119,0.0002091970252735372
926,2023-11-17 09:20:00,1.08416,1,Long,Closed,271,0.00024779870122657656
927,2023-11-20 00:05:00,1.091,1,Short,Closed,11,0.00029295502353981914
928,2023-11-20 02:25:00,1.09007,1,Long,Closed,89,0.0002328695020525773
929,2023-11-20 04:55:00,1.09236,1,Short,Closed,239,0.0003243466403358354
930,2023-11-20 07:15:00,1.09256,0,Long,Closed,128,0.0002801741961843137
931,2023-11-20 10:25:00,1.09241,0,Short,Closed,318,0.00042035248369414564
932,2023-11-21 00:15:00,1.09384,1,Long,Closed,11,0.00020442942978494586
933,2023-11-21 01:05:00,1.09442,0,Short,Closed,12,0.00022497014353830414
934,2023-11-21 08:10:00,1.09565,0,Long,Closed,110,0.0002223796614666474
935,2023-11-22 00:15:00,1.09104,1,Long,Closed,17,0.00024313771460714019
936,2023-11-22 01:35:00,1.09149,1,Short,Closed,82,0.00021782237481320622
937,2023-11-22 03:40:00,1.09097,1,Long,Closed,144,0.00025548421354108216
938,2023-11-22 04:50:00,1.09185,1,Short,Closed,104,0.0002435124472189524
939,2023-11-22 06:45:00,1.0914,0,Long,Closed,132,0.00017473037235223816
940,2023-11-22 10:15:00,1.09146,1,Short,Closed,329,0.00031856716892492636
941,2023-11-23 00:30:00,1.08835,1,Long,Closed,45,0.00020743710607937474
942,2023-11-23 01:20:00,1.08871,0,Short,Closed,15,0.00019872913979562468
943,2023-11-23 07:00:00,1.09026,1,Long,Closed,61,0.0001259611637808889
944,2023-11-23 08:35:00,1.09086,0,Short,Closed,154,0.00023102123461077868
945,2023-11-24 00:10:00,1.09038,1,Long,Closed,43,0.00015485895859526172
946,2023-11-24 03:05:00,1.0908,1,Short,Closed,174,0.00018593381222741323
947,2023-11-24 03:45:00,1.09028,0,Long,Closed,139,0.00021283710274822002
948,2023-11-24 05:50:00,1.08973,0,Short,Closed,48,0.0001474174753874984
949,2023-11-27 00:05:00,1.09446,0,Long,Closed,30,0.00039530075602527967
950,2023-11-27 04:10:00,1.09429,0,Short,Closed,163,0.0002956149573167729
951,2023-11-27 10:15:00,1.09485,1,Long,Closed,290,0.0003166350682860401
952,2023-11-28 00:35:00,1.09528,1,Long,Closed,68,0.0002016960169184875
953,2023-11-28 01:00:00,1.09547,0,Short,Closed,56,0.00019570759060532313
954,2023-11-28 03:50:00,1.0957,1,Long,Closed,98,0.00025620140654553124
955,2023-11-28 04:45:00,1.09595,1,Short,Closed,92,0.00027087549883092845
956,2023-11-28 06:25:00,1.09535,0,Long,Closed,99,0.00017759835913753094
957,2023-11-28 10:40:00,1.09437,0,Short,Closed,304,0.0003285816763896137
958,2023-11-29 00:05:00,1.09926,0,Short,Closed,28,0.0002559737817586389
959,2023-11-29 04:15:00,1.10061,0,Long,Closed,118,0.0003288787822403791
960,2023-11-29 06:55:00,1.1001400000000001,1,Short,Closed,99,0.0002107742971225316
961,2023-11-29 09:35:00,1.09872,0,Long,Closed,302,0.0003420685242592269
962,2023-11-30 00:10:00,1.09697,1,Long,Closed,34,0.00020560430266047418
963,2023-11-30 02:45:00,1.09775,1,Short,Closed,114,0.00016133171682562776
964,2023-11-30 04:10:00,1.09703,1,Long,Closed,137,0.00029737764558146154
965,2023-11-30 08:25:00,1.09753,1,Short,Closed,202,0.00020533573928512632
966,2023-11-30 10:05:00,1.09537,0,Long,Closed,457,0.00041005948590571096
967,2023-12-01 00:10:00,1.08851,1,Long,Closed,9,0.00025627717366846065
968,2023-12-01 01:15:00,1.08902,0,Short,Closed,78,0.00021199289385770247
969,2023-12-01 06:25:00,1.09028,1,Long,Closed,104,0.00019311708855216777
970,2023-12-01 06:45:00,1.0905,1,Short,Closed,88,0.00017397379128848855
971,2023-12-01 10:10:00,1.08993,1,Long,Closed,382,0.00039570194019921697
972,2023-12-04 00:50:00,1.08868,1,Short,Closed,122,0.0003131081206552917
973,2023-12-04 02:20:00,1.08823,0,Long,Closed,225,0.0003530522737521679
974,2023-12-04 04:45:00,1.08802,0,Short,Closed,196,0.0003242639211877709
975,2023-12-04 06:35:00,1.08717,1,Long,Closed,112,0.00027280705036040234
976,2023-12-04 08:40:00,1.08747,1,Short,Closed,179,0.0002571540822886223
977,2023-12-04 09:05:00,1.08669,1,Long,Closed,319,0.00026101659776281433
978,2023-12-04 10:40:00,1.0868699999999998,1,Short,Closed,431,0.0004379141945176146
979,2023-12-05 00:15:00,1.08333,1,Long,Closed,27,0.000249743421085469
980,2023-12-05 02:30:00,1.08399,1,Short,Closed,150,0.00016491758077809675
981,2023-12-05 03:35:00,1.08372,1,Long,Closed,219,0.00023710717710990285
982,2023-12-05 05:50:00,1.08407,0,Short,Closed,150,0.0002241807950194213
983,2023-12-05 07:35:00,1.08419,1,Long,Closed,84,0.00019858018136551455
984,2023-12-05 08:10:00,1.08418,1,Short,Closed,250,0.00023154842966114682
985,2023-12-05 10:05:00,1.0812,1,Long,Closed,475,0.0004424710768658714
986,2023-12-06 00:10:00,1.07949,1,Long,Closed,17,0.0002718514485756859
987,2023-12-06 03:20:00,1.07944,1,Short,Closed,183,0.00021475476383417294
988,2023-12-06 03:45:00,1.07941,1,Long,Closed,218,0.00025880678535782585
989,2023-12-06 05:35:00,1.07962,1,Short,Closed,41,0.00020871434086118821
990,2023-12-06 07:20:00,1.07942,1,Long,Closed,144,0.00016793556911899742
991,2023-12-06 07:50:00,1.07989,1,Short,Closed,109,0.00017737362255041946
992,2023-12-06 08:20:00,1.07932,0,Long,Closed,101,0.00022398530502927192
993,2023-12-07 01:10:00,1.07668,1,Short,Closed,45,0.00019964586970454024
994,2023-12-07 03:40:00,1.07689,0,Long,Closed,199,0.00021628843055631573
995,2023-12-07 08:35:00,1.07637,0,Short,Closed,203,0.0002323917533293409
996,2023-12-08 03:05:00,1.07967,1,Short,Closed,383,0.00027795762848978795
997,2023-12-08 03:35:00,1.07923,0,Long,Closed,276,0.00035436041381741053
998,2023-12-08 05:35:00,1.0791100000000002,1,Short,Closed,259,0.00027521974565188463
999,2023-12-08 06:55:00,1.07843,1,Long,Closed,170,0.0002251744136884303
1000,2023-12-08 07:50:00,1.07881,1,Short,Closed,234,0.00020465781958116242
1001,2023-12-08 08:30:00,1.07856,0,Long,Closed,200,0.00021621186153803778
1002,2023-12-08 10:35:00,1.07829,1,Short,Closed,401,0.0003506827722888914
1003,2023-12-11 00:10:00,1.07581,1,Long,Closed,23,0.0002451755334873532
1004,2023-12-11 01:25:00,1.07667,0,Short,Closed,108,0.0002354470997260915
1005,2023-12-11 04:15:00,1.07654,0,Long,Closed,156,0.0002565832088109911
1006,2023-12-11 08:00:00,1.07681,1,Short,Closed,127,0.00015254713366870124
1007,2023-12-11 09:50:00,1.07594,1,Long,Closed,312,0.0002439281862702411
1008,2023-12-12 00:20:00,1.07616,1,Long,Closed,85,0.00021245801795161896
1009,2023-12-12 08:00:00,1.07691,0,Short,Closed,107,0.00016811067403604043
1010,2023-12-13 00:20:00,1.07921,1,Long,Closed,78,0.00022567925172531578
1011,2023-12-13 02:05:00,1.07987,1,Short,Closed,91,0.0001423714681175569
1012,2023-12-13 02:25:00,1.07918,0,Long,Closed,115,0.00017894527022348534
1013,2023-12-13 09:55:00,1.07882,1,Short,Closed,282,0.0002576280725051281
